id_contrato,id_cliente,mes,beneficio,limite,gastado
4095,4095,5,2799.28,3000,0.72
4111,4111,5,2047.1,2100,3.22
4124,4124,5,2753.44,3000,0.0
4159,4159,5,518.88,600,31.12
4165,4165,5,1441.43,1500,1.17
4246,4246,5,2146.37,2400,191.19
4283,4283,5,1147.47,1200,24.65
4296,4296,5,2571.96,2800,181.14
4151,4151,5,1174.55,1200,0.83
4167,4167,5,2898.22,3200,231.04
4170,4170,5,1919.54,2100,117.15
4214,4214,5,1148.42,1200,23.55
4215,4215,5,624.03,700,55.97
4194,4194,5,1067.12,1200,102.88
4205,4205,5,1728.76,1800,71.24
4206,4206,5,544.77,600,42.44
4216,4216,5,567.21,600,18.95
4241,4241,5,515.47,600,54.53
4275,4275,5,1343.49,1500,106.51
4360,4360,5,1435.28,1500,30.91
4364,4364,5,2055.17,2100,8.26
4372,4372,5,1762.96,2000,169.74
4381,4381,5,1748.99,1800,19.64
4269,4269,5,1578.55,1800,121.45
4285,4285,5,3388.85,3900,408.93
4297,4297,5,1699.4,1800,75.28
4219,4219,5,527.72,600,52.28
4221,4221,5,1142.17,1200,19.63
4231,4231,5,852.17,900,24.17
4301,4301,5,554.55,600,32.35
4325,4325,5,1981.65,2100,34.35
4449,4449,5,936.43,1000,47.28
4450,4450,5,1681.82,1800,79.18
4472,4472,5,1457.6,1500,6.8
4324,4324,5,1146.23,1200,3.77
4359,4359,5,551.73,600,18.27
4368,4368,5,2229.7,2400,131.03
4373,4373,5,537.82,600,42.18
4329,4329,5,821.21,900,78.79
4418,4418,5,1103.13,1200,58.5
4441,4441,5,1374.3,1500,79.7
4377,4377,5,516.5,600,70.98
4393,4393,5,1149.47,1200,0.53
4406,4406,5,1418.31,1500,0.0
4541,4541,5,1120.84,1200,79.16
4442,4442,5,2674.23,2700,0.0
4507,4507,5,2973.48,3000,0.0
4511,4511,5,2263.38,2400,72.3
4533,4533,5,558.95,600,27.52
4470,4470,5,579.8,600,9.5
4485,4485,5,2410.37,2700,289.63
4537,4537,5,1860.26,2100,196.03
4493,4493,5,2725.61,3000,199.39
4495,4495,5,576.51,600,3.49
4508,4508,5,564.25,600,5.75
4544,4544,5,1604.76,1800,157.71
4694,4694,5,1426.69,1500,23.31
4571,4571,5,1689.47,1800,10.53
4638,4638,5,1728.98,1800,31.02
4558,4558,5,1043.7,1200,106.3
4573,4573,5,2391.24,2400,8.76
4576,4576,5,529.91,600,57.81
4586,4586,5,1217.36,1200,0.0
4608,4608,5,1136.85,1200,0.0
4610,4610,5,1494.38,1600,80.55
4652,4652,5,1177.1,1200,1.26
4734,4734,5,2874.8,3000,91.68
4738,4738,5,1119.97,1200,32.03
4766,4766,5,1714.71,1800,35.29
4677,4677,5,572.23,600,14.37
4701,4701,5,1135.86,1200,64.14
4709,4709,5,1095.22,1200,68.46
4686,4686,5,548.53,600,21.22
4700,4700,5,1670.68,1800,29.32
4777,4777,5,535.28,600,14.72
4671,4671,5,1624.88,1800,121.11
4679,4679,5,883.81,900,0.32
4707,4707,5,549.06,600,0.94
4783,4783,5,1909.24,2100,155.83
4830,4830,5,519.52,600,28.39
4836,4836,5,1072.9,1200,101.29
4855,4855,5,561.78,600,25.79
4744,4744,5,2844.45,3100,176.84
4768,4768,5,1652.45,1800,109.88
4881,4881,5,578.05,600,11.86
4890,4890,5,1393.05,1500,83.54
4802,4802,5,1655.43,1800,94.57
4810,4810,5,1529.15,1600,20.85
4844,4844,5,545.18,600,34.82
4859,4859,5,585.37,600,3.03
4871,4871,5,1730.31,1800,27.71
4915,4915,5,1749.16,1800,9.67
4960,4960,5,1695.09,1800,66.8
4973,4973,5,1147.29,1200,27.85
4974,4974,5,1553.34,1600,1.73
4822,4822,5,2583.58,2700,36.42
4853,4853,5,534.9,600,1.1
4860,4860,5,493.75,2100,86.25
4872,4872,5,577.53,600,9.02
4893,4893,5,5201.88,5900,93.13
4905,4905,5,1565.19,1800,162.81
4927,4927,5,1713.42,1800,46.0
4984,4984,5,542.42,600,27.58
4929,4929,5,1148.27,1200,1.73
4941,4941,5,1983.25,2100,66.75
5113,5113,5,1967.01,2100,88.2
5124,5124,5,1122.68,1200,44.53
4911,4911,5,1103.55,1200,71.95
4921,4921,5,593.19,600,0.0
4945,4945,5,1140.41,1200,27.17
4946,4946,5,586.8,600,0.91
4996,4996,5,568.13,600,18.15
4995,4995,5,582.66,600,3.84
5004,5004,5,2495.59,2700,145.23
5006,5006,5,874.87,900,0.0
5049,5049,5,1432.84,1500,16.32
5153,5153,5,1174.22,1200,2.62
5155,5155,5,2000.56,2100,29.44
5162,5162,5,555.58,600,24.42
5172,5172,5,543.48,600,36.52
5188,5188,5,1165.06,1200,14.25
5024,5024,5,1114.81,1200,58.69
5051,5051,5,566.02,600,20.17
5053,5053,5,577.07,600,4.01
5074,5074,5,2303.25,2400,35.47
5096,5096,5,565.75,600,20.5
5135,5135,5,1155.45,1200,17.98
5122,5122,5,1003.82,1100,0.0
5159,5159,5,1082.79,1200,79.29
5165,5165,5,1951.57,2000,2.17
5259,5259,5,1066.92,1200,103.53
5281,5281,5,549.69,600,37.4
5296,5296,5,1413.88,1500,54.38
5315,5315,5,2933.77,3100,46.23
5321,5321,5,2586.61,2700,66.06
5106,5106,5,1720.13,1800,4.84
5120,5120,5,567.38,600,12.62
5183,5183,5,1636.37,1800,110.0
5251,5251,5,584.17,600,2.39
5198,5198,5,1725.53,1800,0.0
5232,5232,5,1955.02,2100,142.62
5240,5240,5,1176.14,1200,2.71
5265,5265,5,1137.67,1200,0.0
5279,5279,5,545.75,600,29.25
5298,5298,5,584.96,600,0.66
5334,5334,5,1972.13,2100,60.93
5375,5375,5,1132.11,1200,41.95
5382,5382,5,1190.13,1200,9.87
5200,5200,5,1779.03,1900,0.0
5236,5236,5,1142.15,1200,32.33
5297,5297,5,988.4,1000,11.6
5319,5319,5,1148.01,1200,19.29
5367,5367,5,1106.82,1200,55.67
5377,5377,5,1138.41,1200,23.03
5379,5379,5,1371.76,1500,83.25
5312,5312,5,1631.14,1800,130.28
5325,5325,5,552.29,600,35.68
5496,5496,5,583.82,600,3.28
5497,5497,5,567.23,600,12.77
5499,5499,5,563.76,600,23.64
5546,5546,5,574.85,600,5.15
5305,5305,5,1474.38,1500,0.0
5346,5346,5,1164.82,1200,7.83
5427,5427,5,554.56,600,32.39
5445,5445,5,882.13,900,0.0
5463,5463,5,1439.94,1500,12.88
5467,5467,5,1150.38,1200,11.66
5495,5495,5,1139.17,1200,60.83
5456,5456,5,2052.21,2100,2.46
5556,5556,5,960.35,1000,8.76
5574,5574,5,4954.44,5200,104.17
5434,5434,5,529.8,600,50.2
5451,5451,5,1471.84,1500,0.0
5458,5458,5,1665.04,1800,80.26
5462,5462,5,1935.06,2100,108.48
5465,5465,5,949.03,1000,28.65
5528,5528,5,1720.53,1800,29.31
5536,5536,5,567.81,600,16.4
5541,5541,5,2911.82,3000,0.0
5573,5573,5,1594.21,1800,55.79
5521,5521,5,1716.06,1800,0.0
5527,5527,5,876.59,900,0.0
5674,5674,5,1998.78,2100,43.58
5691,5691,5,1920.78,2100,133.74
5716,5716,5,1095.6,1200,54.4
5534,5534,5,2373.53,2400,0.0
5535,5535,5,1367.64,1500,91.52
5622,5622,5,1460.34,1500,8.43
5631,5631,5,1414.51,1500,37.17
5605,5605,5,1151.01,1200,8.99
5648,5648,5,854.42,900,22.57
5680,5680,5,1424.9,1500,75.1
5581,5581,5,572.44,600,14.83
5598,5598,5,2970.72,3000,0.0
5609,5609,5,1084.7,1200,91.62
5752,5752,5,1420.04,1500,0.0
5802,5802,5,538.5,600,1.5
5654,5654,5,585.74,600,0.6
5715,5715,5,870.46,900,14.39
5753,5753,5,1992.63,2100,40.04
5762,5762,5,1945.93,2100,108.74
5710,5710,5,1339.89,2100,128.64
5757,5757,5,561.63,600,25.28
5768,5768,5,578.09,600,11.53
5675,5675,5,546.19,600,43.89
5708,5708,5,589.32,600,0.72
5758,5758,5,1054.07,1200,86.6
5855,5855,5,1097.09,1200,77.33
5879,5879,5,1973.27,2100,61.25
5899,5899,5,502.81,600,0.0
5957,5957,5,2007.92,2200,157.15
5849,5849,5,960.16,1000,13.24
5869,5869,5,2300.29,2400,47.63
5873,5873,5,894.68,1000,86.21
5790,5790,5,1996.59,2150,93.41
5852,5852,5,575.36,600,10.61
5857,5857,5,1179.81,1200,0.0
5986,5986,5,1425.68,1500,14.36
6000,6000,5,1665.05,1700,5.6
6009,6009,5,1075.09,1200,99.68
6041,6041,5,1127.38,1200,22.62
6057,6057,5,1760.85,1800,0.25
5886,5886,5,2900.05,3000,5.89
5894,5894,5,569.15,600,5.85
5918,5918,5,580.64,600,5.46
5920,5920,5,578.66,600,10.03
5951,5951,5,2985.34,3200,115.29
5885,5885,5,546.96,600,13.04
5910,5910,5,569.99,600,0.01
5949,5949,5,511.26,600,38.74
6088,6088,5,585.66,600,1.28
6100,6100,5,532.22,600,30.21
6108,6108,5,583.57,600,1.56
6121,6121,5,634.79,650,0.0
6148,6148,5,1862.32,2100,172.8
6164,6164,5,2648.38,2800,76.11
5972,5972,5,579.32,600,0.68
5962,5962,5,2816.71,3000,63.29
5992,5992,5,1126.58,1200,48.69
6049,6049,5,2066.95,2200,85.58
6010,6010,5,1454.3,1500,13.81
6062,6062,5,3317.22,3400,82.78
6066,6066,5,1994.75,2100,60.4
6109,6109,5,1135.4,1200,45.69
6168,6168,5,1120.47,1200,29.53
6239,6239,5,528.84,600,51.16
6101,6101,5,557.13,600,29.77
6142,6142,5,582.36,600,0.0
6063,6063,5,1314.48,1500,145.92
6099,6099,5,2018.55,2100,17.35
6163,6163,5,968.41,1000,0.0
6111,6111,5,1158.64,1200,15.33
6133,6133,5,2431.76,2500,27.87
6174,6174,5,1449.28,1500,50.72
6203,6203,5,3774.0,3900,0.0
6204,6204,5,875.02,900,5.03
6318,6318,5,2657.51,2700,0.0
6321,6321,5,2442.67,2500,0.0
6173,6173,5,585.79,600,4.62
6193,6193,5,2292.07,2400,107.93
6214,6214,5,1800.04,2100,0.0
6228,6228,5,1123.94,1200,26.06
6176,6176,5,1139.77,1200,22.49
6184,6184,5,1473.94,1600,79.13
6219,6219,5,1192.76,1250,27.04
6315,6315,5,1406.62,1500,43.38
6326,6326,5,313.97,1200,0.0
6215,6215,5,1178.07,1200,1.2
6222,6222,5,1700.32,1800,27.68
6302,6302,5,535.42,600,34.58
6336,6336,5,539.46,600,24.82
6357,6357,5,516.67,600,43.33
6372,6372,5,1357.7,1800,112.13
6340,6340,5,944.1,1000,23.42
6344,6344,5,1869.81,2000,130.19
6325,6325,5,1389.78,1500,60.22
6363,6363,5,1724.03,1800,46.58
6428,6428,5,590.89,600,0.05
6439,6439,5,591.08,600,0.0
6456,6456,5,2279.0,2700,421.0
6484,6484,5,574.45,600,11.48
6465,6465,5,1741.33,1800,15.18
6535,6535,5,1955.35,2100,109.12
6561,6561,5,1187.44,1200,0.0
6572,6572,5,1256.74,1500,193.26
6577,6577,5,1988.91,2100,60.66
6451,6451,5,563.38,600,16.62
6509,6509,5,1551.77,1800,0.0
6526,6526,5,582.77,600,0.0
6538,6538,5,2325.94,2400,0.0
6529,6529,5,573.27,600,26.73
6674,6674,5,839.78,900,43.72
6578,6578,5,596.75,600,0.0
6627,6627,5,550.32,600,36.19
6632,6632,5,526.27,600,55.83
6664,6664,5,2289.09,2400,34.58
6591,6591,5,1461.16,1500,7.24
6669,6669,5,2110.41,2400,209.59
6693,6693,5,1062.78,1200,84.61
6777,6777,5,525.66,600,24.34
6646,6646,5,2704.52,3200,426.72
6675,6675,5,2045.48,2100,2.93
6708,6708,5,1041.02,1200,0.2
6712,6712,5,1124.93,1200,25.07
6732,6732,5,2024.96,2100,7.83
6735,6735,5,1937.2,2500,162.8
6783,6783,5,1091.82,1200,87.96
6773,6773,5,1008.92,1200,141.08
6831,6831,5,2635.61,2700,0.0
6870,6870,5,1353.29,1500,110.93
6951,6951,5,576.4,600,3.6
6955,6955,5,1626.79,1800,73.21
6958,6958,5,560.94,600,0.0
6967,6967,5,1154.04,1200,21.69
6909,6909,5,1173.24,1200,26.76
6915,6915,5,543.43,600,37.57
7006,7006,5,1895.11,2100,133.86
7056,7056,5,1409.86,1500,40.14
6942,6942,5,1486.64,1500,13.36
6994,6994,5,563.56,600,36.44
6996,6996,5,957.57,1000,0.0
6999,6999,5,1730.0,1800,26.65
7030,7030,5,1103.19,1800,57.36
7053,7053,5,107.96,2700,30.95
7064,7064,5,2550.23,2700,60.92
7089,7089,5,1414.79,1600,133.58
7102,7102,5,1425.17,1500,25.17
7215,7215,5,1729.99,1800,24.75
7076,7076,5,1461.51,1500,1.68
7088,7088,5,1974.3,2100,77.39
7120,7120,5,2876.2,3000,23.66
7067,7067,5,1752.28,1800,5.07
7202,7202,5,1169.69,1200,0.0
7238,7238,5,2049.79,2100,12.82
7318,7318,5,574.6,600,11.44
7189,7189,5,955.15,1000,21.64
7208,7208,5,575.99,600,10.93
7236,7236,5,572.65,600,13.2
7240,7240,5,548.13,600,41.88
7247,7247,5,2425.84,2700,179.16
7319,7319,5,1934.35,2100,116.45
7321,7321,5,908.03,4200,271.07
7352,7352,5,946.51,2400,20.45
7402,7402,5,698.08,800,83.43
7415,7415,5,549.36,600,41.47
7199,7199,5,474.1,600,75.9
7205,7205,5,1112.48,1200,48.8
7228,7228,5,1170.74,1200,0.88
7259,7259,5,1629.04,1800,130.41
7365,7365,5,1077.47,1200,96.64
7386,7386,5,1799.37,1800,0.0
7335,7335,5,2529.86,3500,0.0
7442,7442,5,1170.37,1200,3.99
7328,7328,5,1648.99,1800,91.01
7446,7446,5,1173.05,1200,1.07
7448,7448,5,531.13,600,8.87
7487,7487,5,1374.33,1500,90.66
7492,7492,5,1401.1,1500,9.78
7541,7541,5,1624.3,1800,148.48
7596,7596,5,519.54,600,20.46
7633,7633,5,569.12,600,16.06
7406,7406,5,565.91,600,24.97
7437,7437,5,1137.33,1200,22.67
7584,7584,5,1183.22,1200,16.78
7528,7528,5,583.87,600,0.0
7571,7571,5,522.35,600,27.65
7743,7743,5,568.33,600,11.46
7773,7773,5,470.68,500,0.0
7488,7488,5,1532.77,1800,243.36
7549,7549,5,1095.12,1200,65.24
7561,7561,5,573.03,600,12.93
7717,7717,5,1093.57,1200,78.43
7718,7718,5,528.46,600,41.54
7835,7835,5,1444.67,1500,17.65
7874,7874,5,1872.02,2100,179.35
7879,7879,5,1948.0,2100,152.0
7920,7920,5,1880.84,2100,190.27
7576,7576,5,1380.67,1500,84.88
7754,7754,5,3145.77,3200,0.0
7782,7782,5,1150.88,1200,10.93
7836,7836,5,1427.86,1500,49.52
7751,7751,5,1023.33,1200,76.67
7760,7760,5,1146.6,1200,22.94
7791,7791,5,767.95,900,113.23
7964,7964,5,1174.62,1200,3.86
7949,7949,5,1128.29,1200,53.86
8145,8145,5,1138.25,1200,32.71
8161,8161,5,2019.66,2100,12.62
8202,8202,5,1703.84,1800,56.94
7844,7844,5,1086.67,1200,73.33
7936,7936,5,1179.15,1200,0.29
7991,7991,5,1938.37,2700,14.0
8079,8079,5,2267.92,2400,132.08
8087,8087,5,1126.95,1200,23.05
8053,8053,5,826.94,900,43.06
8059,8059,5,1134.66,1200,34.43
8069,8069,5,1090.57,1200,68.96
8201,8201,5,2125.67,2400,225.4
8434,8434,5,543.29,600,36.71
8114,8114,5,583.31,600,4.6
8463,8463,5,559.11,600,5.84
8191,8191,5,1311.96,1500,88.04
8419,8419,5,571.03,600,8.97
8439,8439,5,2442.14,2700,127.86
8634,8634,5,574.34,600,0.0
8637,8637,5,570.58,600,9.42
8647,8647,5,565.39,600,14.61
8503,8503,5,573.28,600,6.72
8438,8438,5,1470.38,1500,0.0
8769,8769,5,536.44,600,33.56
8692,8692,5,1133.52,1200,4.6
8507,8507,5,1891.5,2100,127.0
8804,8804,5,1473.0,1800,275.58
8812,8812,5,1668.76,1800,82.22
8918,8918,5,1336.54,1500,61.65
8611,8611,5,495.89,600,55.06
8694,8694,5,1398.13,1500,47.87
8934,8934,5,810.0,900,38.15
8685,8685,5,1092.23,1200,67.77
8995,8995,5,2493.61,2700,139.83
9012,9012,5,1315.55,1500,184.45
9073,9073,5,1218.4,1500,281.6
8775,8775,5,540.39,600,19.61
9164,9164,5,1350.65,1500,149.35
9192,9192,5,569.0,600,31.0
8903,8903,5,1135.86,1200,14.14
8913,8913,5,1460.24,1500,39.76
9143,9143,5,1174.68,1200,25.32
9207,9207,5,770.97,2100,729.03
8838,8838,5,1119.05,1200,80.95
9171,9171,5,1658.0,1850,192.0
9162,9162,5,1712.75,1800,87.25
9194,9194,5,2708.1,3000,291.9
9206,9206,5,1099.0,1250,151.0
9212,9212,5,1009.97,1500,485.03
459,459,4,2017.41,2100,28.9
373,373,4,4333.33,4500,166.67
426,426,4,829.93,1000,107.01
437,437,4,4280.9,4800,378.79
442,442,4,1605.94,1800,0.0
533,533,4,578.25,600,1.75
543,543,4,1937.49,2100,62.51
556,556,4,1598.09,1800,101.91
509,509,4,2048.67,2100,1.47
488,488,4,2405.36,2700,227.99
495,495,4,1418.26,1500,46.14
499,499,4,578.18,600,8.43
529,529,4,2838.4,3000,97.34
526,526,4,5333.47,6100,49.28
542,542,4,543.1,600,36.9
552,552,4,3998.04,4200,72.46
233,233,4,1378.14,1500,76.47
264,264,4,3057.33,3600,412.74
285,285,4,831.97,900,45.32
339,339,4,1644.98,1800,124.28
359,359,4,2627.72,3000,172.28
383,383,4,2910.16,3100,123.85
390,390,4,1776.68,1800,0.0
451,451,4,794.13,900,77.74
453,453,4,2968.32,3300,278.87
363,363,4,2006.46,2400,313.54
413,413,4,3857.07,4200,222.93
431,431,4,2561.65,2700,69.42
432,432,4,3483.93,3600,17.09
375,375,4,1144.9,1200,5.1
377,377,4,590.68,600,9.32
400,400,4,2300.37,2400,41.26
246,246,4,2426.39,3000,181.81
192,192,4,2974.99,3300,243.11
223,223,4,2835.08,3000,84.06
225,225,4,2634.86,2700,0.0
230,230,4,1132.33,1200,67.67
127,127,4,515.46,600,44.54
171,171,4,3423.96,3600,114.8
199,199,4,4078.73,4200,12.67
211,211,4,4184.0,4500,203.86
216,216,4,3120.72,3300,0.0
351,351,4,3216.46,3300,12.48
361,361,4,2060.21,2100,2.43
274,274,4,1945.75,2100,109.65
275,275,4,4347.11,5100,21.0
348,348,4,1417.67,1500,32.33
355,355,4,4047.41,4200,22.59
3,3,4,1159.86,1200,8.49
30,30,4,3575.18,3900,209.76
40,40,4,1171.05,1200,3.58
43,43,4,2724.76,3000,184.75
62,62,4,817.04,950,92.96
1,1,4,3478.7,3600,47.01
126,126,4,1927.41,2100,124.36
49,49,4,3699.62,3700,0.0
65,65,4,1615.01,1800,132.02
66,66,4,1120.44,1200,48.52
133,133,4,4991.01,5100,13.43
29,29,4,544.98,600,25.02
78,78,4,2611.07,2700,1.39
135,135,4,2086.5,2400,0.0
144,144,4,1162.43,1200,8.15
194,194,4,4226.78,4500,131.9
1094,1094,4,586.32,600,0.64
976,976,4,2141.68,2400,194.29
979,979,4,562.15,600,17.85
986,986,4,3406.48,3600,82.96
995,995,4,3234.97,3300,4.41
1045,1045,4,2012.41,2100,19.74
1092,1092,4,1736.24,1800,30.75
1029,1029,4,5772.45,5900,24.61
1073,1073,4,2007.86,2100,27.54
1077,1077,4,1360.15,1500,110.36
1101,1101,4,4474.14,4500,25.86
1119,1119,4,1733.35,2550,7.47
1144,1144,4,2331.06,2400,26.12
1148,1148,4,3853.38,3900,46.62
1199,1199,4,5591.28,5800,109.1
1123,1123,4,3871.54,4200,239.47
898,898,4,3859.25,4600,57.36
892,892,4,1141.36,1200,21.22
893,893,4,2542.79,2700,57.21
902,902,4,995.03,1200,93.39
924,924,4,3049.22,3100,0.0
881,881,4,3454.24,3600,11.93
899,899,4,4352.95,4500,47.71
987,987,4,4392.33,4500,14.26
869,869,4,5229.64,5500,133.18
929,929,4,5064.89,5200,26.78
978,978,4,4254.37,4500,164.74
991,991,4,2356.35,2400,43.65
1002,1002,4,2757.39,3000,167.09
980,980,4,1768.54,1800,0.0
981,981,4,5346.94,5400,0.0
1034,1034,4,1170.05,1200,29.95
1035,1035,4,3911.08,4200,168.34
667,667,4,1665.44,1800,83.56
688,688,4,3081.85,3600,18.15
758,758,4,2876.39,3000,31.06
769,769,4,2843.67,3000,56.33
771,771,4,854.82,900,15.18
782,782,4,5189.07,6000,639.52
784,784,4,4737.16,4900,14.71
836,836,4,2858.86,3000,91.13
848,848,4,2274.6,2400,67.4
857,857,4,3719.65,4200,480.35
841,841,4,3482.71,3600,25.23
849,849,4,1499.2,1500,0.0
860,860,4,4225.06,4500,167.45
867,867,4,2306.72,2600,218.27
884,884,4,4359.86,4500,61.7
605,605,4,557.15,600,34.16
585,585,4,3292.21,3600,245.54
656,656,4,1945.18,2100,104.16
591,591,4,1985.73,2100,14.27
592,592,4,3787.4,3900,12.6
597,597,4,196.03,300,33.97
600,600,4,1115.2,1200,64.95
606,606,4,4366.46,4500,16.54
609,609,4,4290.58,4500,81.13
616,616,4,2527.2,2700,72.8
625,625,4,5751.2,6100,240.05
633,633,4,1088.58,1200,74.38
618,618,4,1037.11,1200,145.06
650,650,4,4644.08,4900,105.92
699,699,4,4009.01,4300,140.99
703,703,4,1417.17,1500,33.73
1626,1626,4,1645.34,1800,74.66
1718,1718,4,3325.4,3600,191.67
1653,1653,4,2838.21,3000,94.14
1726,1726,4,1975.85,2100,61.43
1667,1667,4,1163.95,1200,14.69
1675,1675,4,3637.78,3900,142.22
1737,1737,4,572.93,600,27.07
1756,1756,4,1718.31,1800,32.35
1768,1768,4,4965.1,5200,123.24
1770,1770,4,4412.16,4800,257.17
1838,1838,4,1580.08,1700,82.23
1745,1745,4,1157.43,1200,20.69
1777,1777,4,2026.04,2100,7.86
1788,1788,4,545.99,600,34.01
1729,1729,4,1640.36,1800,118.92
1735,1735,4,566.97,600,0.0
1472,1472,4,2887.4,3000,15.9
1479,1479,4,3588.34,3900,192.85
1489,1489,4,2310.66,2400,29.78
1531,1531,4,3181.47,3300,46.34
1543,1543,4,2072.28,2200,145.83
1496,1496,4,1845.4,2100,204.93
1558,1558,4,1101.34,1200,60.37
1578,1578,4,572.9,600,12.78
1556,1556,4,2537.97,2700,98.53
1598,1598,4,2298.04,2400,40.3
1490,1490,4,3157.64,3900,71.81
1542,1542,4,2312.8,2400,12.31
1579,1579,4,1358.61,1500,117.98
1606,1606,4,1740.14,1800,14.13
1633,1633,4,1775.7,1800,0.0
1646,1646,4,3942.86,4200,124.48
1296,1296,4,4421.18,4800,283.07
1304,1304,4,1815.86,2000,141.36
1326,1326,4,2835.26,3000,44.74
1330,1330,4,1154.66,1200,20.37
1282,1282,4,713.57,750,24.2
1284,1284,4,1061.36,1200,108.22
1301,1301,4,2871.52,3000,128.48
1329,1329,4,4055.74,4200,22.03
1374,1374,4,1863.16,2100,236.84
1387,1387,4,4663.76,4800,136.24
1394,1394,4,1162.48,1200,8.57
1396,1396,4,3290.23,4200,0.0
1400,1400,4,2196.82,2400,100.2
1445,1445,4,3472.8,3900,332.39
1407,1407,4,1970.24,2100,70.42
1450,1450,4,4375.65,4800,467.1
1128,1128,4,5147.37,5400,132.29
1162,1162,4,540.0,600,35.52
1181,1181,4,2624.51,2700,11.9
1185,1185,4,549.81,600,32.4
1192,1192,4,2001.04,2100,63.19
1210,1210,4,2016.68,2100,20.98
1249,1249,4,3660.06,3900,141.71
1197,1197,4,4985.66,5100,0.0
1248,1248,4,3355.63,3600,139.37
1256,1256,4,1681.88,1800,62.99
1184,1184,4,4066.84,4500,0.54
1230,1230,4,3158.68,3300,70.16
1250,1250,4,5340.18,5800,343.64
1268,1268,4,1159.97,1200,19.41
1266,1266,4,3815.38,3900,0.89
1286,1286,4,5650.31,6100,348.1
2284,2284,4,3450.66,4500,231.36
2341,2341,4,4325.25,4500,70.63
2387,2387,4,1733.7,1800,24.75
2407,2407,4,555.43,600,4.57
2445,2445,4,1384.21,1500,69.22
2464,2464,4,578.65,600,6.47
2378,2378,4,1157.16,1200,13.73
2396,2396,4,1099.93,1200,0.87
2419,2419,4,2258.4,2400,79.71
2433,2433,4,553.8,600,35.45
2448,2448,4,2032.33,2100,9.91
2379,2379,4,2585.4,2700,51.67
2406,2406,4,2043.73,2100,17.58
2460,2460,4,1998.57,2100,36.07
2420,2420,4,2955.75,3100,44.25
2119,2119,4,1648.9,2100,62.72
2078,2078,4,2319.17,2400,3.2
2086,2086,4,3759.42,3900,59.96
2123,2123,4,4279.2,4800,380.21
2114,2114,4,3441.45,3600,60.11
2144,2144,4,2151.79,2400,190.9
2162,2162,4,4660.09,4800,27.64
2167,2167,4,1713.13,1800,39.18
2207,2207,4,2089.39,2700,552.5
2215,2215,4,1470.89,1500,1.56
2218,2218,4,1586.16,1800,161.3
2230,2230,4,1150.22,1200,21.63
2275,2275,4,2919.08,3000,10.57
2225,2225,4,2762.57,3100,213.43
2231,2231,4,1825.93,2100,214.07
2368,2368,4,1875.45,2100,167.75
2364,2364,4,2840.33,3000,59.67
2256,2256,4,2661.06,3100,63.63
1913,1913,4,209.69,300,40.31
1918,1918,4,4778.22,5100,167.04
1964,1964,4,2556.4,2700,55.6
1950,1950,4,4360.74,4500,0.74
1997,1997,4,4633.35,4800,10.87
2018,2018,4,521.17,600,3.15
2033,2033,4,538.12,600,31.88
2009,2009,4,4370.21,4800,296.41
2030,2030,4,579.4,600,4.66
1987,1987,4,8789.72,9000,48.74
1972,1972,4,2903.35,3000,0.0
1977,1977,4,549.4,600,0.6
2044,2044,4,3819.19,4200,288.81
2057,2057,4,2916.77,3000,83.23
2074,2074,4,1665.95,1800,106.26
1751,1751,4,2218.81,2400,104.84
1780,1780,4,582.45,600,7.58
1807,1807,4,862.48,900,7.52
1822,1822,4,1714.28,1800,0.0
1779,1779,4,2927.28,3000,19.81
1791,1791,4,2492.39,2700,147.58
1896,1896,4,1612.82,1800,157.15
1920,1920,4,4819.5,4900,61.29
1877,1877,4,4262.32,4500,135.61
1900,1900,4,5063.29,5200,5.49
1907,1907,4,4818.36,5100,0.0
1893,1893,4,2257.3,2400,42.7
1949,1949,4,6003.03,6400,238.09
1869,1869,4,1154.33,1200,45.67
1888,1888,4,1701.75,1800,71.08
1908,1908,4,2731.88,3000,148.12
2817,2817,4,2578.74,2700,72.5
2851,2851,4,1683.9,1800,66.1
2914,2914,4,1069.98,1200,93.77
2915,2915,4,3691.99,3900,102.68
2800,2800,4,1355.29,1500,119.09
2876,2876,4,1662.13,1800,37.87
2812,2812,4,1574.02,1700,96.22
2824,2824,4,1978.95,2400,341.45
2844,2844,4,2694.83,3300,0.0
2848,2848,4,573.26,600,12.37
2850,2850,4,487.29,600,92.71
2867,2867,4,1452.22,1500,5.82
2868,2868,4,1355.53,1500,0.0
2932,2932,4,4220.26,4800,442.53
2969,2969,4,2319.17,2400,20.83
2936,2936,4,238.52,300,2.59
2698,2698,4,882.18,900,2.32
2709,2709,4,859.79,900,2.08
2721,2721,4,2355.78,2400,0.79
2725,2725,4,2870.03,3000,129.97
2749,2749,4,2121.73,2400,0.0
2778,2778,4,2612.16,2700,12.59
2786,2786,4,1331.12,1500,121.29
2793,2793,4,3271.13,3300,28.87
2796,2796,4,879.81,900,3.92
2798,2798,4,2899.74,3000,22.73
2703,2703,4,880.55,900,2.8
2710,2710,4,837.76,900,32.24
2718,2718,4,2249.17,2400,108.47
2736,2736,4,1088.04,1200,61.96
2795,2795,4,2048.98,2100,2.87
2809,2809,4,3387.47,3500,37.03
2627,2627,4,581.17,600,0.0
2678,2678,4,1756.82,1800,3.18
2681,2681,4,520.45,600,54.55
2637,2637,4,2861.59,3000,0.0
2662,2662,4,527.07,600,60.24
